-5,-5
-5,-4.8989898989899
-5,-4.7979797979798
-5,-4.6969696969697
-5,-4.5959595959596
-5,-4.49494949494949
-5,-4.39393939393939
-5,-4.29292929292929
-5,-4.19191919191919
-5,-4.09090909090909
-5,-3.98989898989899
-5,-3.88888888888889
-5,-3.78787878787879
-5,-3.68686868686869
-5,-3.58585858585859
-5,-3.48484848484848
-5,-3.38383838383838
-5,-3.28282828282828
-5,-3.18181818181818
-5,-3.08080808080808
-5,-2.97979797979798
-5,-2.87878787878788
-5,-2.77777777777778
-5,-2.67676767676768
-5,-2.57575757575758
-5,-2.47474747474747
-5,-2.37373737373737
-5,-2.27272727272727
-5,-2.17171717171717
-5,-2.07070707070707
-5,-1.96969696969697
-5,-1.86868686868687
-5,-1.76767676767677
-5,-1.66666666666667
-5,-1.56565656565657
-5,-1.46464646464646
-5,-1.36363636363636
-5,-1.26262626262626
-5,-1.16161616161616
-5,-1.06060606060606
-5,-0.95959595959596
-5,-0.858585858585859
-5,-0.757575757575758
-5,-0.656565656565657
-5,-0.555555555555556
-5,-0.454545454545455
-5,-0.353535353535354
-5,-0.252525252525253
-5,-0.151515151515152
-5,-0.0505050505050505
-5,0.0505050505050505
-5,0.151515151515152
-5,0.252525252525253
-5,0.353535353535354
-5,0.454545454545455
-5,0.555555555555556
-5,0.656565656565657
-5,0.757575757575758
-5,0.858585858585859
-5,0.95959595959596
-5,1.06060606060606
-5,1.16161616161616
-5,1.26262626262626
-5,1.36363636363636
-5,1.46464646464646
-5,1.56565656565657
-5,1.66666666666667
-5,1.76767676767677
-5,1.86868686868687
-5,1.96969696969697
-5,2.07070707070707
-5,2.17171717171717
-5,2.27272727272727
-5,2.37373737373737
-5,2.47474747474747
-5,2.57575757575758
-5,2.67676767676768
-5,2.77777777777778
-5,2.87878787878788
-5,2.97979797979798
-5,3.08080808080808
-5,3.18181818181818
-5,3.28282828282828
-5,3.38383838383838
-5,3.48484848484848
-5,3.58585858585859
-5,3.68686868686869
-5,3.78787878787879
-5,3.88888888888889
-5,3.98989898989899
-5,4.09090909090909
-5,4.19191919191919
-5,4.29292929292929
-5,4.39393939393939
-5,4.49494949494949
-5,4.5959595959596
-5,4.6969696969697
-5,4.7979797979798
-5,4.8989898989899
-5,5
-4.8989898989899,5
-4.8989898989899,4.8989898989899
-4.8989898989899,4.7979797979798
-4.8989898989899,4.6969696969697
-4.8989898989899,4.5959595959596
